ID,Sire,Dam,Sex,Cand
J010Y790,J900C965,J900C592,Female,0
J010Y962,J900C965,J900C592,Male,0
J010X009,J900C965,J900C592,Male,0
J010X220,J900C965,J900C592,Male,0
J010X238,J900C965,J900C592,Male,0
J010X293,J900C965,J900C592,Female,0
J010X423,J900C965,J900C592,Female,0
J010X476,J900C965,J900C592,Female,0
J010X581,J900C965,J900C592,Female,0
J010X657,J900C965,J900C592,Male,0
J010X709,J900C965,J900C592,Female,0
J010X867,J900C965,J900C592,Male,0
J010X877,J900C965,J900C592,Male,0
J010X930,J900C965,J900C592,Male,0
J010C352,J900C965,J900C592,Male,0
J010C894,J900C965,J900C592,Male,0
J010C897,J900C965,J900C592,Female,0
J010C983,J900C965,J900C592,Male,0
J010D079,J900C965,J900C592,Female,0
J010D098,J900C965,J900C592,Female,0
J010D264,J900C965,J900C592,Female,0
J010D282,J900C965,J900C592,Male,0
J010D312,J900C965,J900C592,Female,0
J010D427,J900C965,J900C592,Male,0
J010D552,J900C965,J900C592,Male,0
J010D565,J900C965,J900C592,Male,0
J010D629,J900C965,J900C592,Female,0
J010D652,J900C965,J900C592,Male,0
J010D769,J900C965,J900C592,Male,0
J010D845,J900C965,J900C592,Male,0
J010D890,J900C965,J900C592,Female,0
J010D924,J900C965,J900C592,Male,0
J010D963,J900C965,J900C592,Female,0
J0100150,J900C965,J900C592,Female,0
J0100151,J900C965,J900C592,Female,0
J0100152,J900C965,J900C592,Male,0
J010Y015,J900C965,J900X346,Female,0
J010Y269,J900C965,J900X346,Female,0
J010Y300,J900C965,J900X346,Male,0
J010Y311,J900C965,J900X346,Female,0
J010Y476,J900C965,J900X346,Male,0
J010Y535,J900C965,J900X346,Male,0
J010Y824,J900C965,J900X346,Female,0
J010Y932,J900C965,J900X346,Male,0
J010X062,J900C965,J900X346,Female,0
J010X079,J900C965,J900X346,Male,0
J010X175,J900C965,J900X346,Male,0
J010X189,J900C965,J900X346,Male,0
J010X259,J900C965,J900X346,Male,0
J010X521,J900C965,J900X346,Female,0
J010X545,J900C965,J900X346,Female,0
J010X584,J900C965,J900X346,Female,0
J010X698,J900C965,J900X346,Male,0
J010X725,J900C965,J900X346,Female,0
J010X842,J900C965,J900X346,Female,0
J010X973,J900C965,J900X346,Male,0
J010C105,J900C965,J900X346,Male,0
J010C168,J900C965,J900X346,Male,0
J010C191,J900C965,J900X346,Female,0
J010C357,J900C965,J900X346,Female,0
J010C436,J900C965,J900X346,Male,0
J010C450,J900C965,J900X346,Female,0
J010C501,J900C965,J900X346,Male,0
J010C733,J900C965,J900X346,Female,0
J010C838,J900C965,J900X346,Female,0
J010C943,J900C965,J900X346,Male,0
J010C953,J900C965,J900X346,Male,0
J010D066,J900C965,J900X346,Male,0
J010D161,J900C965,J900X346,Male,0
J010D187,J900C965,J900X346,Male,0
J010D240,J900C965,J900X346,Male,0
J010D319,J900C965,J900X346,Female,0
J010D416,J900C965,J900X346,Female,0
J010D461,J900C965,J900X346,Male,0
J010D583,J900C965,J900X346,Male,0
J010D616,J900C965,J900X346,Male,0
J010D727,J900C965,J900X346,Female,0
J010D734,J900C965,J900X346,Female,0
J010D826,J900C965,J900X346,Female,0
J010D844,J900C965,J900X346,Male,0
J010D926,J900C965,J900X346,Female,0
J010D958,J900C965,J900X346,Female,0
J010D972,J900C965,J900X346,Male,0
J0100077,J900C965,J900X346,Male,0
J010Y014,J900C965,J900C581,Female,0
J010Y063,J900C965,J900C581,Male,0
J010Y076,J900C965,J900C581,Female,0
J010Y080,J900C965,J900C581,Male,0
J010Y087,J900C965,J900C581,Male,0
J010Y156,J900C965,J900C581,Male,0
J010Y281,J900C965,J900C581,Female,0
J010Y375,J900C965,J900C581,Male,0
J010Y438,J900C965,J900C581,Male,0
J010Y776,J900C965,J900C581,Female,0
J010Y787,J900C965,J900C581,Female,0
J010Y848,J900C965,J900C581,Male,0
J010Y885,J900C965,J900C581,Female,0
J010X150,J900C965,J900C581,Female,0
J010X198,J900C965,J900C581,Female,0
J010X218,J900C965,J900C581,Female,0
J010X227,J900C965,J900C581,Male,0
J010X244,J900C965,J900C581,Female,0
J010X389,J900C965,J900C581,Female,0
J010X394,J900C965,J900C581,Female,0
J010X524,J900C965,J900C581,Female,0
J010X617,J900C965,J900C581,Male,0
J010X757,J900C965,J900C581,Male,0
J010X765,J900C965,J900C581,Female,0
J010X889,J900C965,J900C581,Female,0
J010X892,J900C965,J900C581,Male,0
J010X924,J900C965,J900C581,Male,0
J010C053,J900C965,J900C581,Female,0
J010C113,J900C965,J900C581,Female,0
J010C148,J900C965,J900C581,Female,0
J010C282,J900C965,J900C581,Female,0
J010C284,J900C965,J900C581,Female,0
J010C398,J900C965,J900C581,Male,0
J010C508,J900C965,J900C581,Female,0
J010C974,J900C965,J900C581,Male,0
J010D044,J900C965,J900C581,Male,0
J010D097,J900C965,J900C581,Female,0
J010D109,J900C965,J900C581,Male,0
J010D118,J900C965,J900C581,Female,0
J010D280,J900C965,J900C581,Male,0
J010D284,J900C965,J900C581,Female,0
J010D498,J900C965,J900C581,Female,0
J010D571,J900C965,J900C581,Female,0
J010D595,J900C965,J900C581,Female,0
J010D604,J900C965,J900C581,Female,0
J010D612,J900C965,J900C581,Female,0
J010D641,J900C965,J900C581,Female,0
J010D666,J900C965,J900C581,Male,0
J010D695,J900C965,J900C581,Female,0
J010D741,J900C965,J900C581,Female,0
J010D861,J900C965,J900C581,Female,0
J0100132,J900C965,J900C581,Male,0
J010Y028,J900Y907,J900X766,Female,0
J010Y212,J900Y907,J900X766,Female,0
J010Y260,J900Y907,J900X766,Female,0
J010Y432,J900Y907,J900X766,Female,0
J010Y726,J900Y907,J900X766,Male,0
J010Y923,J900Y907,J900X766,Female,0
J010X080,J900Y907,J900X766,Female,0
J010X182,J900Y907,J900X766,Male,0
J010X295,J900Y907,J900X766,Male,0
J010X343,J900Y907,J900X766,Male,0
J010X409,J900Y907,J900X766,Male,0
J010X482,J900Y907,J900X766,Female,0
J010X518,J900Y907,J900X766,Male,0
J010X541,J900Y907,J900X766,Male,0
J010X902,J900Y907,J900X766,Male,0
J010X937,J900Y907,J900X766,Male,0
J010C004,J900Y907,J900X766,Male,0
J010C083,J900Y907,J900X766,Female,0
J010C138,J900Y907,J900X766,Female,0
J010C307,J900Y907,J900X766,Female,0
J010C319,J900Y907,J900X766,Male,0
J010C345,J900Y907,J900X766,Female,0
J010C379,J900Y907,J900X766,Male,0
J010C384,J900Y907,J900X766,Male,0
J010C479,J900Y907,J900X766,Female,0
J010C569,J900Y907,J900X766,Female,0
J010C576,J900Y907,J900X766,Male,0
J010C799,J900Y907,J900X766,Male,0
J010C850,J900Y907,J900X766,Female,0
J010C876,J900Y907,J900X766,Male,0
J010C884,J900Y907,J900X766,Female,0
J010D183,J900Y907,J900X766,Female,0
J010D283,J900Y907,J900X766,Female,0
J010D341,J900Y907,J900X766,Male,0
J010D388,J900Y907,J900X766,Male,0
J010D561,J900Y907,J900X766,Female,0
J010D598,J900Y907,J900X766,Female,0
J0100122,J900Y907,J900X766,Male,0
J010Y012,J900Y907,J900X400,Female,0
J010Y126,J900Y907,J900X400,Female,0
J010Y149,J900Y907,J900X400,Female,0
J010Y178,J900Y907,J900X400,Female,0
J010Y196,J900Y907,J900X400,Male,0
J010Y278,J900Y907,J900X400,Male,0
J010Y284,J900Y907,J900X400,Female,0
J010Y321,J900Y907,J900X400,Female,0
J010Y495,J900Y907,J900X400,Female,0
J010Y516,J900Y907,J900X400,Male,0
J010Y521,J900Y907,J900X400,Male,0
J010Y536,J900Y907,J900X400,Female,0
J010Y691,J900Y907,J900X400,Female,0
J010Y714,J900Y907,J900X400,Male,0
J010Y754,J900Y907,J900X400,Female,0
J010Y928,J900Y907,J900X400,Male,0
J010X116,J900Y907,J900X400,Male,0
J010X407,J900Y907,J900X400,Male,0
J010X629,J900Y907,J900X400,Male,0
J010C016,J900Y907,J900X400,Female,0
J010C040,J900Y907,J900X400,Female,0
J010C240,J900Y907,J900X400,Female,0
J010C486,J900Y907,J900X400,Female,0
J010C789,J900Y907,J900X400,Female,0
J010C911,J900Y907,J900X400,Female,0
J010D679,J900Y907,J900X400,Male,0
J0100017,J900Y907,J900X400,Female,0
J0100018,J900Y907,J900X400,Male,0
J010Y056,J900X715,J900D806,Male,0
J010Y142,J900X715,J900D806,Female,0
J010Y622,J900X715,J900D806,Male,0
J010Y693,J900X715,J900D806,Female,0
J010Y806,J900X715,J900D806,Male,0
J010Y889,J900X715,J900D806,Male,0
J010Y985,J900X715,J900D806,Male,0
J010X020,J900X715,J900D806,Male,0
J010X170,J900X715,J900D806,Male,0
J010X186,J900X715,J900D806,Male,0
J010X219,J900X715,J900D806,Female,0
J010X251,J900X715,J900D806,Male,0
J010X422,J900X715,J900D806,Female,0
J010X606,J900X715,J900D806,Male,0
J010X622,J900X715,J900D806,Female,0
J010X653,J900X715,J900D806,Male,0
J010X754,J900X715,J900D806,Male,0
J010X855,J900X715,J900D806,Female,0
J010X880,J900X715,J900D806,Male,0
J010X901,J900X715,J900D806,Male,0
J010X972,J900X715,J900D806,Male,0
J010C183,J900X715,J900D806,Male,0
J010C283,J900X715,J900D806,Female,0
J010C291,J900X715,J900D806,Female,0
J010C303,J900X715,J900D806,Female,0
J010C458,J900X715,J900D806,Male,0
J010C520,J900X715,J900D806,Male,0
J010C531,J900X715,J900D806,Male,0
J010C534,J900X715,J900D806,Female,0
J010C741,J900X715,J900D806,Male,0
J010C745,J900X715,J900D806,Male,0
J010C806,J900X715,J900D806,Female,0
J010D025,J900X715,J900D806,Male,0
J010D080,J900X715,J900D806,Male,0
J010D205,J900X715,J900D806,Male,0
J010D758,J900X715,J900D806,Male,0
J010D806,J900X715,J900D806,Male,0
J010D865,J900X715,J900D806,Male,0
J010D887,J900X715,J900D806,Male,0
J010D911,J900X715,J900D806,Female,0
J0100086,J900X715,J900D806,Male,0
J0100087,J900X715,J900D806,Male,0
J010Y047,J900X715,J900D134,Male,0
J010Y167,J900X715,J900D134,Male,0
J010Y222,J900X715,J900D134,Male,0
J010Y340,J900X715,J900D134,Male,0
J010Y372,J900X715,J900D134,Female,0
J010Y481,J900X715,J900D134,Female,0
J010Y522,J900X715,J900D134,Female,0
J010Y596,J900X715,J900D134,Female,0
J010Y607,J900X715,J900D134,Male,0
J010Y742,J900X715,J900D134,Female,0
J010X050,J900X715,J900D134,Male,0
J010X123,J900X715,J900D134,Female,0
J010X128,J900X715,J900D134,Male,0
J010X136,J900X715,J900D134,Female,0
J010X144,J900X715,J900D134,Female,0
J010X298,J900X715,J900D134,Female,0
J010X465,J900X715,J900D134,Male,0
J010X473,J900X715,J900D134,Female,0
J010X554,J900X715,J900D134,Male,0
J010X573,J900X715,J900D134,Female,0
J010X634,J900X715,J900D134,Female,0
J010X758,J900X715,J900D134,Female,0
J010X806,J900X715,J900D134,Female,0
J010X916,J900X715,J900D134,Female,0
J010X970,J900X715,J900D134,Female,0
J010C275,J900X715,J900D134,Male,0
J010C562,J900X715,J900D134,Female,0
J010C622,J900X715,J900D134,Male,0
J010C633,J900X715,J900D134,Female,0
J010C746,J900X715,J900D134,Female,0
J010C874,J900X715,J900D134,Female,0
J010D003,J900X715,J900D134,Male,0
J010D116,J900X715,J900D134,Female,0
J010D265,J900X715,J900D134,Female,0
J010D410,J900X715,J900D134,Male,0
J010D488,J900X715,J900D134,Male,0
J010D704,J900X715,J900D134,Male,0
J010D892,J900X715,J900D134,Male,0
J0100062,J900X715,J900D134,Male,0
J0100063,J900X715,J900D134,Female,0
J010Y201,J900Y544,J900X935,Male,0
J010Y202,J900Y544,J900X935,Male,0
J010Y385,J900Y544,J900X935,Female,0
J010Y690,J900Y544,J900X935,Male,0
J010Y794,J900Y544,J900X935,Male,0
J010Y858,J900Y544,J900X935,Female,0
J010Y890,J900Y544,J900X935,Female,0
J010Y929,J900Y544,J900X935,Female,0
J010Y946,J900Y544,J900X935,Female,0
J010Y963,J900Y544,J900X935,Female,0
J010X152,J900Y544,J900X935,Female,0
J010X526,J900Y544,J900X935,Female,0
J010X565,J900Y544,J900X935,Male,0
J010X804,J900Y544,J900X935,Female,0
J010X917,J900Y544,J900X935,Female,0
J010C036,J900Y544,J900X935,Female,0
J010C229,J900Y544,J900X935,Female,0
J010C431,J900Y544,J900X935,Male,0
J010C521,J900Y544,J900X935,Female,0
J010C654,J900Y544,J900X935,Female,0
J010C714,J900Y544,J900X935,Female,0
J010C851,J900Y544,J900X935,Female,0
J010C865,J900Y544,J900X935,Male,0
J010C866,J900Y544,J900X935,Female,0
J010C896,J900Y544,J900X935,Male,0
J010C994,J900Y544,J900X935,Female,0
J010D084,J900Y544,J900X935,Female,0
J010D096,J900Y544,J900X935,Female,0
J010D169,J900Y544,J900X935,Male,0
J010D233,J900Y544,J900X935,Female,0
J010D299,J900Y544,J900X935,Female,0
J010D308,J900Y544,J900X935,Female,0
J010D311,J900Y544,J900X935,Male,0
J010D486,J900Y544,J900X935,Female,0
J010D550,J900Y544,J900X935,Female,0
J010D635,J900Y544,J900X935,Female,0
J010D719,J900Y544,J900X935,Female,0
J010D731,J900Y544,J900X935,Male,0
J010D737,J900Y544,J900X935,Female,0
J010D760,J900Y544,J900X935,Male,0
J010D944,J900Y544,J900X935,Female,0
J010D984,J900Y544,J900X935,Male,0
J0100133,J900Y544,J900X935,Male,0
J010Y062,J900Y544,J900C845,Female,0
J010Y208,J900Y544,J900C845,Male,0
J010Y219,J900Y544,J900C845,Male,0
J010Y471,J900Y544,J900C845,Female,0
J010Y886,J900Y544,J900C845,Female,0
J010Y902,J900Y544,J900C845,Female,0
J010X016,J900Y544,J900C845,Male,0
J010X145,J900Y544,J900C845,Male,0
J010X246,J900Y544,J900C845,Male,0
J010X490,J900Y544,J900C845,Female,0
J010X503,J900Y544,J900C845,Male,0
J010X580,J900Y544,J900C845,Female,0
J010X753,J900Y544,J900C845,Female,0
J010X784,J900Y544,J900C845,Female,0
J010X820,J900Y544,J900C845,Male,0
J010X863,J900Y544,J900C845,Female,0
J010C020,J900Y544,J900C845,Male,0
J010C038,J900Y544,J900C845,Female,0
J010C075,J900Y544,J900C845,Male,0
J010C085,J900Y544,J900C845,Female,0
J010C090,J900Y544,J900C845,Female,0
J010C109,J900Y544,J900C845,Male,0
J010C220,J900Y544,J900C845,Male,0
J010C320,J900Y544,J900C845,Male,0
J010C325,J900Y544,J900C845,Male,0
J010C590,J900Y544,J900C845,Male,0
J010C637,J900Y544,J900C845,Female,0
J010C749,J900Y544,J900C845,Female,0
J010C780,J900Y544,J900C845,Female,0
J010C861,J900Y544,J900C845,Female,0
J010D059,J900Y544,J900C845,Female,0
J010D202,J900Y544,J900C845,Female,0
J010D322,J900Y544,J900C845,Female,0
J010D438,J900Y544,J900C845,Male,0
J010D613,J900Y544,J900C845,Male,0
J010D795,J900Y544,J900C845,Female,0
J0100093,J900Y544,J900C845,Male,0
J010Y052,J900C571,J900Y704,Male,0
J010Y099,J900C571,J900Y704,Female,0
J010Y366,J900C571,J900Y704,Female,0
J010Y583,J900C571,J900Y704,Female,0
J010Y628,J900C571,J900Y704,Female,0
J010Y813,J900C571,J900Y704,Male,0
J010Y951,J900C571,J900Y704,Female,0
J010X252,J900C571,J900Y704,Female,0
J010X364,J900C571,J900Y704,Female,0
J010X813,J900C571,J900Y704,Male,0
J010X857,J900C571,J900Y704,Female,0
J010X872,J900C571,J900Y704,Female,0
J010X940,J900C571,J900Y704,Female,0
J010X948,J900C571,J900Y704,Female,0
J010C124,J900C571,J900Y704,Male,0
J010C192,J900C571,J900Y704,Male,0
J010C327,J900C571,J900Y704,Male,0
J010C423,J900C571,J900Y704,Female,0
J010C435,J900C571,J900Y704,Male,0
J010C474,J900C571,J900Y704,Female,0
J010C498,J900C571,J900Y704,Female,0
J010C530,J900C571,J900Y704,Female,0
J010C567,J900C571,J900Y704,Male,0
J010C921,J900C571,J900Y704,Female,0
J010D014,J900C571,J900Y704,Male,0
J010D128,J900C571,J900Y704,Male,0
J010D293,J900C571,J900Y704,Female,0
J010D407,J900C571,J900Y704,Female,0
J010D434,J900C571,J900Y704,Male,0
J010D494,J900C571,J900Y704,Male,0
J010D750,J900C571,J900Y704,Female,0
J010D820,J900C571,J900Y704,Female,0
J010D930,J900C571,J900Y704,Female,0
J010Y182,J900Y975,J900D820,Male,0
J010Y355,J900Y975,J900D820,Male,0
J010Y381,J900Y975,J900D820,Female,0
J010Y400,J900Y975,J900D820,Female,0
J010Y753,J900Y975,J900D820,Male,0
J010Y784,J900Y975,J900D820,Female,0
J010Y791,J900Y975,J900D820,Male,0
J010Y877,J900Y975,J900D820,Female,0
J010Y930,J900Y975,J900D820,Male,0
J010Y974,J900Y975,J900D820,Female,0
J010X223,J900Y975,J900D820,Male,0
J010X230,J900Y975,J900D820,Male,0
J010X369,J900Y975,J900D820,Male,0
J010X464,J900Y975,J900D820,Male,0
J010X487,J900Y975,J900D820,Female,0
J010X587,J900Y975,J900D820,Female,0
J010X609,J900Y975,J900D820,Female,0
J010X619,J900Y975,J900D820,Female,0
J010X846,J900Y975,J900D820,Female,0
J010X862,J900Y975,J900D820,Female,0
J010X939,J900Y975,J900D820,Male,0
J010C285,J900Y975,J900D820,Male,0
J010C336,J900Y975,J900D820,Male,0
J010C391,J900Y975,J900D820,Male,0
J010C518,J900Y975,J900D820,Male,0
J010C540,J900Y975,J900D820,Male,0
J010C660,J900Y975,J900D820,Male,0
J010C779,J900Y975,J900D820,Male,0
J010C781,J900Y975,J900D820,Male,0
J010C933,J900Y975,J900D820,Male,0
J010D086,J900Y975,J900D820,Male,0
J010D136,J900Y975,J900D820,Male,0
J010D171,J900Y975,J900D820,Female,0
J010D197,J900Y975,J900D820,Female,0
J010D244,J900Y975,J900D820,Female,0
J010D378,J900Y975,J900D820,Male,0
J010D386,J900Y975,J900D820,Female,0
J010D387,J900Y975,J900D820,Female,0
J010D423,J900Y975,J900D820,Male,0
J010D448,J900Y975,J900D820,Male,0
J010D464,J900Y975,J900D820,Male,0
J010D580,J900Y975,J900D820,Male,0
J010D614,J900Y975,J900D820,Female,0
J010D700,J900Y975,J900D820,Male,0
J010D789,J900Y975,J900D820,Female,0
J010D881,J900Y975,J900D820,Female,0
J0100155,J900Y975,J900D820,Female,0
J0100156,J900Y975,J900D820,Female,0
J0100157,J900Y975,J900D820,Female,0
J0100158,J900Y975,J900D820,Male,0
J0100159,J900Y975,J900D820,Male,0
J010Y211,J900Y975,J900C017,Female,0
J010Y349,J900Y975,J900C017,Female,0
J010Y486,J900Y975,J900C017,Female,0
J010Y487,J900Y975,J900C017,Male,0
J010Y590,J900Y975,J900C017,Female,0
J010Y600,J900Y975,J900C017,Male,0
J010Y624,J900Y975,J900C017,Female,0
J010Y636,J900Y975,J900C017,Female,0
J010Y650,J900Y975,J900C017,Female,0
J010Y767,J900Y975,J900C017,Female,0
J010Y816,J900Y975,J900C017,Male,0
J010X014,J900Y975,J900C017,Female,0
J010X019,J900Y975,J900C017,Female,0
J010X263,J900Y975,J900C017,Male,0
J010X318,J900Y975,J900C017,Female,0
J010X342,J900Y975,J900C017,Male,0
J010X479,J900Y975,J900C017,Male,0
J010X558,J900Y975,J900C017,Female,0
J010X637,J900Y975,J900C017,Female,0
J010X692,J900Y975,J900C017,Male,0
J010X756,J900Y975,J900C017,Female,0
J010X966,J900Y975,J900C017,Male,0
J010C062,J900Y975,J900C017,Male,0
J010C069,J900Y975,J900C017,Female,0
J010C135,J900Y975,J900C017,Female,0
J010C236,J900Y975,J900C017,Male,0
J010C356,J900Y975,J900C017,Male,0
J010C784,J900Y975,J900C017,Male,0
J010D017,J900Y975,J900C017,Female,0
J010D188,J900Y975,J900C017,Male,0
J010D245,J900Y975,J900C017,Female,0
J010D262,J900Y975,J900C017,Male,0
J010D414,J900Y975,J900C017,Female,0
J010D456,J900Y975,J900C017,Male,0
J010D470,J900Y975,J900C017,Male,0
J010D618,J900Y975,J900C017,Female,0
J010D744,J900Y975,J900C017,Female,0
J010D771,J900Y975,J900C017,Female,0
J010D786,J900Y975,J900C017,Male,0
J010Y046,J900C353,J900C513,Male,0
J010Y131,J900C353,J900C513,Male,0
J010Y133,J900C353,J900C513,Female,0
J010Y322,J900C353,J900C513,Female,0
J010Y469,J900C353,J900C513,Male,0
J010Y540,J900C353,J900C513,Female,0
J010Y666,J900C353,J900C513,Male,0
J010Y736,J900C353,J900C513,Female,0
J010Y866,J900C353,J900C513,Male,0
J010Y914,J900C353,J900C513,Female,0
J010X112,J900C353,J900C513,Male,0
J010X241,J900C353,J900C513,Female,0
J010X447,J900C353,J900C513,Male,0
J010X462,J900C353,J900C513,Female,0
J010X512,J900C353,J900C513,Female,0
J010X574,J900C353,J900C513,Male,0
J010X631,J900C353,J900C513,Male,0
J010X744,J900C353,J900C513,Female,0
J010X838,J900C353,J900C513,Male,0
J010X874,J900C353,J900C513,Female,0
J010X888,J900C353,J900C513,Female,0
J010C334,J900C353,J900C513,Female,0
J010C340,J900C353,J900C513,Female,0
J010C407,J900C353,J900C513,Female,0
J010C434,J900C353,J900C513,Male,0
J010C461,J900C353,J900C513,Male,0
J010C556,J900C353,J900C513,Male,0
J010C583,J900C353,J900C513,Male,0
J010D043,J900C353,J900C513,Female,0
J010D133,J900C353,J900C513,Male,0
J010D180,J900C353,J900C513,Female,0
J010D234,J900C353,J900C513,Male,0
J010D247,J900C353,J900C513,Male,0
J010D298,J900C353,J900C513,Female,0
J010D356,J900C353,J900C513,Female,0
J010D605,J900C353,J900C513,Female,0
J010D642,J900C353,J900C513,Female,0
J010D656,J900C353,J900C513,Female,0
J010D664,J900C353,J900C513,Male,0
J010D740,J900C353,J900C513,Male,0
J010D805,J900C353,J900C513,Female,0
J010D857,J900C353,J900C513,Female,0
J010D893,J900C353,J900C513,Female,0
J010D946,J900C353,J900C513,Male,0
J010D960,J900C353,J900C513,Male,0
J0100123,J900C353,J900C513,Female,0
J0100124,J900C353,J900C513,Female,0
J0100125,J900C353,J900C513,Female,0
J0100126,J900C353,J900C513,Female,0
J010Y027,J900C353,J900X241,Female,0
J010Y241,J900C353,J900X241,Male,0
J010Y302,J900C353,J900X241,Male,0
J010Y327,J900C353,J900X241,Female,0
J010Y519,J900C353,J900X241,Female,0
J010Y708,J900C353,J900X241,Male,0
J010Y980,J900C353,J900X241,Male,0
J010X035,J900C353,J900X241,Male,0
J010X055,J900C353,J900X241,Female,0
J010X134,J900C353,J900X241,Male,0
J010X373,J900C353,J900X241,Female,0
J010X376,J900C353,J900X241,Female,0
J010X392,J900C353,J900X241,Female,0
J010X401,J900C353,J900X241,Male,0
J010X493,J900C353,J900X241,Male,0
J010X987,J900C353,J900X241,Male,0
J010C193,J900C353,J900X241,Female,0
J010C277,J900C353,J900X241,Female,0
J010C324,J900C353,J900X241,Male,0
J010C376,J900C353,J900X241,Female,0
J010C385,J900C353,J900X241,Female,0
J010C439,J900C353,J900X241,Male,0
J010C500,J900C353,J900X241,Male,0
J010C544,J900C353,J900X241,Female,0
J010C612,J900C353,J900X241,Female,0
J010C613,J900C353,J900X241,Male,0
J010C763,J900C353,J900X241,Female,0
J010C973,J900C353,J900X241,Male,0
J010D153,J900C353,J900X241,Female,0
J010D156,J900C353,J900X241,Male,0
J010D218,J900C353,J900X241,Female,0
J010D321,J900C353,J900X241,Male,0
J010D576,J900C353,J900X241,Female,0
J0100080,J900C353,J900X241,Female,0
J0100081,J900C353,J900X241,Female,0
J010Y016,J900D920,J900C744,Female,0
J010Y029,J900D920,J900C744,Female,0
J010Y053,J900D920,J900C744,Male,0
J010Y213,J900D920,J900C744,Male,0
J010Y235,J900D920,J900C744,Male,0
J010Y315,J900D920,J900C744,Male,0
J010Y362,J900D920,J900C744,Male,0
J010Y494,J900D920,J900C744,Male,0
J010Y654,J900D920,J900C744,Male,0
J010Y667,J900D920,J900C744,Female,0
J010Y745,J900D920,J900C744,Female,0
J010Y832,J900D920,J900C744,Male,0
J010Y942,J900D920,J900C744,Male,0
J010Y971,J900D920,J900C744,Male,0
J010X023,J900D920,J900C744,Female,0
J010X184,J900D920,J900C744,Female,0
J010X346,J900D920,J900C744,Male,0
J010X355,J900D920,J900C744,Female,0
J010X366,J900D920,J900C744,Male,0
J010X457,J900D920,J900C744,Male,0
J010X496,J900D920,J900C744,Male,0
J010X543,J900D920,J900C744,Female,0
J010X667,J900D920,J900C744,Female,0
J010X680,J900D920,J900C744,Female,0
J010X851,J900D920,J900C744,Female,0
J010X879,J900D920,J900C744,Female,0
J010X960,J900D920,J900C744,Female,0
J010C363,J900D920,J900C744,Female,0
J010C425,J900D920,J900C744,Female,0
J010C462,J900D920,J900C744,Female,0
J010C509,J900D920,J900C744,Female,0
J010C515,J900D920,J900C744,Female,0
J010C527,J900D920,J900C744,Female,0
J010C574,J900D920,J900C744,Male,0
J010C689,J900D920,J900C744,Male,0
J010C702,J900D920,J900C744,Female,0
J010C802,J900D920,J900C744,Female,0
J010C818,J900D920,J900C744,Male,0
J010C889,J900D920,J900C744,Male,0
J010D050,J900D920,J900C744,Female,0
J010D154,J900D920,J900C744,Female,0
J010D236,J900D920,J900C744,Female,0
J010D254,J900D920,J900C744,Male,0
J010D353,J900D920,J900C744,Male,0
J010D670,J900D920,J900C744,Male,0
J010D821,J900D920,J900C744,Female,0
J010D853,J900D920,J900C744,Male,0
J0100061,J900D920,J900C744,Female,0
J010Y021,J900D850,J900C165,Female,0
J010Y330,J900D850,J900C165,Female,0
J010Y386,J900D850,J900C165,Male,0
J010Y641,J900D850,J900C165,Female,0
J010Y696,J900D850,J900C165,Male,0
J010Y730,J900D850,J900C165,Male,0
J010Y746,J900D850,J900C165,Male,0
J010Y854,J900D850,J900C165,Male,0
J010Y975,J900D850,J900C165,Male,0
J010Y984,J900D850,J900C165,Male,0
J010X250,J900D850,J900C165,Female,0
J010X357,J900D850,J900C165,Female,0
J010X431,J900D850,J900C165,Male,0
J010X438,J900D850,J900C165,Male,0
J010X481,J900D850,J900C165,Male,0
J010X494,J900D850,J900C165,Male,0
J010X679,J900D850,J900C165,Male,0
J010X684,J900D850,J900C165,Male,0
J010X856,J900D850,J900C165,Male,0
J010C043,J900D850,J900C165,Female,0
J010C068,J900D850,J900C165,Female,0
J010C237,J900D850,J900C165,Female,0
J010C276,J900D850,J900C165,Female,0
J010C366,J900D850,J900C165,Male,0
J010C383,J900D850,J900C165,Female,0
J010C564,J900D850,J900C165,Female,0
J010C778,J900D850,J900C165,Female,0
J010C843,J900D850,J900C165,Male,0
J010C913,J900D850,J900C165,Female,0
J010C959,J900D850,J900C165,Female,0
J010C986,J900D850,J900C165,Male,0
J010D230,J900D850,J900C165,Male,0
J010D404,J900D850,J900C165,Female,0
J010D413,J900D850,J900C165,Male,0
J010D417,J900D850,J900C165,Male,0
J010D746,J900D850,J900C165,Female,0
J010D937,J900D850,J900C165,Male,0
J010Y017,J900C725,J900C822,Male,0
J010Y220,J900C725,J900C822,Female,0
J010Y369,J900C725,J900C822,Female,0
J010Y653,J900C725,J900C822,Female,0
J010Y660,J900C725,J900C822,Female,0
J010Y748,J900C725,J900C822,Male,0
J010Y810,J900C725,J900C822,Female,0
J010Y855,J900C725,J900C822,Female,0
J010Y945,J900C725,J900C822,Female,0
J010Y965,J900C725,J900C822,Female,0
J010X168,J900C725,J900C822,Female,0
J010X391,J900C725,J900C822,Male,0
J010X474,J900C725,J900C822,Female,0
J010X492,J900C725,J900C822,Female,0
J010X913,J900C725,J900C822,Male,0
J010X994,J900C725,J900C822,Female,0
J010C087,J900C725,J900C822,Female,0
J010C190,J900C725,J900C822,Female,0
J010C235,J900C725,J900C822,Female,0
J010C349,J900C725,J900C822,Male,0
J010C432,J900C725,J900C822,Female,0
